id,mammal_id,spcrecid,kingdom,phylum,class,order_team,family,genus,species,authority,infraspecific_rank,infraspecific_name,infraspecific_authority,stock_subpopulation,synonyms,common_names_eng,common_names_fre,common_names_spa,red_list_status_id,red_list_criteria,red_list_criteria_version,year_assessed,population_trend,petitioned,mass,guild,wpi_include
14337,,6500,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Muscicapa,olivascens,"(Cassin, 1859)",,,,,,Olivaceous Flycatcher,,,8,,,,,,,,
14339,,6501,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Muscicapa,lendu,"(Chapin, 1932)",,,,,,Chapin's Flycatcher,,,5,,,,,,,,
14340,,6502,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Muscicapa,adusta,"(Boie, 1828)",,,,,,African Dusky Flycatcher,,,8,,,,,,,,
14341,,6503,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Muscicapa,epulata,"(Cassin, 1855)",,,,,,Little Grey Flycatcher,,,8,,,,,,,,
14342,,6504,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Muscicapa,sethsmithi,"(van Someren, 1922)",,,,,,Yellow-footed Flycatcher,,,8,,,,,,,,
14343,,6505,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Muscicapa,comitata,"(Cassin, 1857)",,,,,,Dusky-blue Flycatcher,,,8,,,,,,,,
14344,,6506,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Muscicapa,tessmanni,"(Reichenow, 1907)",,,,,,Tessmann's Flycatcher,,,7,,,,,,,,
14345,,6507,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Muscicapa,cassini,"Heine, 1859",,,,,,Cassin's Grey Flycatcher,,,8,,,,,,,,
14346,,6508,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Muscicapa,caerulescens,"(Hartlaub, 1865)",,,,,,Ashy Flycatcher,,,8,,,,,,,,
14347,,6509,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Myioparus,griseigularis,"(Jackson, 1906)",,,,,,Grey-throated Tit-flycatcher,,,8,,,,,,,,
14348,,6510,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Myioparus,plumbeus,"(Hartlaub, 1858)",,,,,,Grey Tit-flycatcher,,,8,,,,,,,,
14349,,7640,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Stenostira,scita,"(Vieillot, 1818)",,,,,,Fairy Warbler,,,8,,,,,,,,
14350,,6511,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Humblotia,flavirostris,"Milne-Edwards & Oustalet, 1885",,,,,,Grand Comoro Flycatcher,,,4,,,,,,,,
14352,,6512,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Ficedula,hypoleuca,"(Pallas, 1764)",,,,,,European Pied Flycatcher,,,8,,,,,,,,
14353,,6513,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Ficedula,albicollis,"(Temminck, 1815)",,,,,,Collared Flycatcher,,,8,,,,,,,,
14354,,6514,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Ficedula,semitorquata,"(Homeyer, 1885)",,,,,,Semi-collared Flycatcher,,,9,,,,,,,,
14356,,6516,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Ficedula,narcissina,"(Temminck, 1835)",,,,,,Narcissus Flycatcher,,,8,,,,,,,,
14358,,6517,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Ficedula,mugimaki,"(Temminck, 1835)",,,,,,Mugimaki Flycatcher,,,8,,,,,,,,
14359,,6518,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Ficedula,hodgsonii,"(Verreaux, 1871)",,,,,,Slaty-backed Flycatcher,,,8,,,,,,,,
14360,,6519,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Ficedula,strophiata,"(Hodgson, 1837)",,,,,,Rufous-gorgeted Flycatcher,,,8,,,,,,,,
14361,,32599,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Ficedula,parva,"(Bechstein, 1792)",,,,,,Red-breasted Flycatcher,,,8,,,,,,,,
14363,,6521,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Ficedula,subrubra,"(Hartert & Steinbacher, 1934)",,,,,,Kashmir Flycatcher,,,5,,,,,,,,
14364,,6522,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Ficedula,monileger,"(Hodgson, 1845)",,,,,,White-gorgeted Flycatcher,,,8,,,,,,,,
14365,,6523,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Ficedula,solitaris,"(Müller, 1835)",,,,,,Rufous-browed Flycatcher,,,8,,,,,,,,
14366,,6524,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Ficedula,hyperythra,"(Blyth, 1843)",,,,,,Snowy-browed Flycatcher,,,8,,,,,,,,
14367,,6525,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Ficedula,dumetoria,"(Wallace, 1864)",,,,,,Rufous-chested Flycatcher,,,9,,,,,,,,
14368,,6526,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Ficedula,rufigula,"(Wallace, 1865)",,,,,,Rufous-throated Flycatcher,,,9,,,,,,,,
14369,,6527,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Ficedula,buruensis,"(Hartert, 1899)",,,,,,Cinnamon-chested Flycatcher,,,8,,,,,,,,
14370,,6528,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Ficedula,basilanica,"(Sharpe, 1877)",,,,,,Little Slaty Flycatcher,,,5,,,,,,,,
14362,,32239,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Ficedula,albicilla,"(Pallas, 1811)",,,,,,Taiga Flycatcher,,,8,,,,,,,,
14371,,6529,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Ficedula,henrici,"(Hartert, 1899)",,,,,,Damar Flycatcher,,,9,,,,,,,,
14372,,6530,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Ficedula,harterti,"(Siebers, 1928)",,,,,,Sumba Flycatcher,,,8,,,,,,,,
14373,,6531,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Ficedula,platenae,"(Blasius, 1888)",,,,,,Palawan Flycatcher,,,5,,,,,,,,
14374,,6532,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Ficedula,crypta,"(Vaurie, 1951)",,,,,,Cryptic Flycatcher,,,8,,,,,,,,
14375,,6533,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Ficedula,disposita,"(Ripley & Marshall, 1967)",,,,,,Furtive Flycatcher,,,9,,,,,,,,
14376,,6534,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Ficedula,bonthaina,"(Hartert, 1896)",,,,,,Lompobatang Flycatcher,,,4,,,,,,,,
14377,,6535,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Ficedula,westermanni,"(Sharpe, 1888)",,,,,,Little Pied Flycatcher,,,8,,,,,,,,
14378,,6536,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Ficedula,superciliaris,"(Jerdon, 1840)",,,,,,Ultramarine Flycatcher,,,8,,,,,,,,
14379,,6537,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Ficedula,tricolor,"(Hodgson, 1845)",,,,,,Slaty-blue Flycatcher,,,8,,,,,,,,
14380,,6538,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Ficedula,sapphira,"(Blyth, 1843)",,,,,,Sapphire Flycatcher,,,8,,,,,,,,
14381,,6539,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Ficedula,nigrorufa,"(Jerdon, 1839)",,,,,,Black-and-rufous Flycatcher,,,9,,,,,,,,
14382,,6540,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Ficedula,timorensis,"(Hellmayr, 1919)",,,,,,Black-banded Flycatcher,,,9,,,,,,,,
14383,,6541,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Cyanoptila,cyanomelana,"(Temminck, 1829)",,,,,,Blue-and-white Flycatcher,,,8,,,,,,,,
14384,,6542,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Eumyias,thalassinus,"Swainson, 1838",,,,,Eumyias thalassina (10);,Verditer Flycatcher,,,8,,,,,,,,
14385,,6543,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Eumyias,sordidus,"(Walden, 1870)",,,,,Eumyias sordida (10);,Dull-blue Flycatcher,,,9,,,,,,,,
14386,,6544,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Eumyias,panayensis,"(Sharpe, 1877)",,,,,,Island Flycatcher,,,8,,,,,,,,
14387,,6545,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Eumyias,albicaudatus,"Jerdon, 1840",,,,,Eumyias albicaudata (10);,Nilgiri Flycatcher,,,9,,,,,,,,
14388,,6546,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Eumyias,indigo,"Horsfield, 1821",,,,,,Indigo Flycatcher,,,8,,,,,,,,
14389,,6553,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Cyornis,sanfordi,"Stresemann, 1931",,,,,,Matinan Flycatcher,,,4,,,,,,,,
14390,,6554,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Cyornis,hoevelli,"(Meyer, 1903)",,,,,,Blue-fronted Flycatcher,,,8,,,,,,,,
14391,,6555,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Cyornis,hyacinthinus,"(Temminck, 1820)",,,,,,Timor Blue-flycatcher,,,8,,,,,,,,
14392,,6556,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Cyornis,concretus,"(Müller, 1835)",,,,,,White-tailed Flycatcher,,,8,,,,,,,,
14393,,6557,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Cyornis,ruckii,"(Oustalet, 1881)",,,,,,Rueck's Blue-flycatcher,,,3,,,,,,,,
14394,,6558,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Cyornis,herioti,"Ramsay, 1886",,,,,,Blue-breasted Flycatcher,,,8,,,,,,,,
14395,,6559,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Cyornis,hainanus,"(Ogilvie-Grant, 1900)",,,,,,Hainan Blue-flycatcher,,,8,,,,,,,,
14396,,6560,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Cyornis,pallipes,"(Jerdon, 1840)",,,,,,White-bellied Blue-flycatcher,,,8,,,,,,,,
14397,,6561,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Cyornis,poliogenys,"Brooks, 1879",,,,,,Pale-chinned Blue-flycatcher,,,8,,,,,,,,
14398,,6562,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Cyornis,unicolor,"Blyth, 1843",,,,,,Pale Blue-flycatcher,,,8,,,,,,,,
14399,,6563,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Cyornis,rubeculoides,"(Vigors, 1831)",,,,,,Blue-throated Flycatcher,,,8,,,,,,,,
14400,,32597,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Cyornis,banyumas,"(Horsfield, 1821)",,,,,,Hill Blue-flycatcher,,,8,,,,,,,,
14402,,6565,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Cyornis,lemprieri,"(Sharpe, 1884)",,,,,,Palawan Blue-flycatcher,,,9,,,,,,,,
14403,,6566,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Cyornis,superbus,"Stresemann, 1925",,,,,,Bornean Blue-flycatcher,,,8,,,,,,,,
14404,,6567,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Cyornis,caerulatus,"(Bonaparte, 1857)",,,,,,Large-billed Blue-flycatcher,,,5,,,,,,,,
14405,,6568,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Cyornis,turcosus,"Brüggemann, 1877",,,,,,Malaysian Blue-flycatcher,,,9,,,,,,,,
14406,,6569,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Cyornis,tickelliae,"Blyth, 1843",,,,,,Tickell's Blue-flycatcher,,,8,,,,,,,,
14407,,6570,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Cyornis,rufigastra,"(Raffles, 1822)",,,,,Cyornis rufigaster (10);,Mangrove Blue-flycatcher,,,8,,,,,,,,
14408,,6571,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Cyornis,omissus,"(Hartert, 1896)",,,,,,Sulawesi Blue-flycatcher,,,8,,,,,,,,
14409,,6547,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Niltava,grandis,"(Blyth, 1842)",,,,,,Large Niltava,,,8,,,,,,,,
14410,,6548,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Niltava,macgrigoriae,"(Burton, 1836)",,,,,,Small Niltava,,,8,,,,,,,,
14411,,6549,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Niltava,davidi,"La Touche, 1907",,,,,,Fujian Niltava,,,8,,,,,,,,
14412,,6550,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Niltava,sundara,"Hodgson, 1837",,,,,,Rufous-bellied Niltava,,,8,,,,,,,,
14413,,6551,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Niltava,sumatrana,"Salvadori, 1879",,,,,,Rufous-vented Niltava,,,8,,,,,,,,
14414,,6552,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Niltava,vivida,"(Swinhoe, 1864)",,,,,,Vivid Niltava,,,8,,,,,,,,
14415,,6572,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Muscicapella,hodgsoni,"(Moore, 1854)",,,,,,Pygmy Blue-flycatcher,,,8,,,,,,,,
14416,,6573,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Culicicapa,ceylonensis,"(Swainson, 1820)",,,,,,Grey-headed Canary-flycatcher,,,8,,,,,,,,
14417,,6574,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Culicicapa,helianthea,"Wallace, 1865",,,,,,Citrine Canary-flycatcher,,,8,,,,,,,,
14418,,6273,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CINCLIDAE,Cinclus,cinclus,"(Linnaeus, 1758)",,,,,,White-throated Dipper,,,8,,,,,,,,
14419,,6274,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CINCLIDAE,Cinclus,pallasii,"Temminck, 1820",,,,,,Brown Dipper,,,8,,,,,,,,
14420,,6275,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CINCLIDAE,Cinclus,mexicanus,"Swainson, 1827",,,,,,American Dipper,,,8,,,,,,,,
14421,,6276,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CINCLIDAE,Cinclus,leucocephalus,"Tschudi, 1844",,,,,,White-capped Dipper,,,8,,,,,,,,
14422,,6277,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CINCLIDAE,Cinclus,schulzi,"Cabanis, 1882",,,,,,Rufous-throated Dipper,,,5,,,,,,,,
14423,,5509,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CHLOROPSEIDAE,Chloropsis,flavipennis,"(Tweeddale, 1878)",,,,,,Philippine Leafbird,,,5,,,,,,,,
14424,,5510,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CHLOROPSEIDAE,Chloropsis,palawanensis,"(Sharpe, 1877)",,,,,,Yellow-throated Leafbird,,,8,,,,,,,,
14425,,5511,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CHLOROPSEIDAE,Chloropsis,sonnerati,"Jardine & Selby, 1827",,,,,,Greater Green Leafbird,,,8,,,,,,,,
14426,,5512,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CHLOROPSEIDAE,Chloropsis,cyanopogon,"(Temminck, 1829)",,,,,,Lesser Green Leafbird,,,9,,,,,,,,
14427,,32261,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CHLOROPSEIDAE,Chloropsis,cochinchinensis,"(Gmelin, 1788)",,,,,,Blue-winged Leafbird,,,8,,,,,,,,
14428,,31637,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CHLOROPSEIDAE,Chloropsis,kinabaluensis,"Sharpe, 1887",,,,,,Bornean Leafbird,,,8,,,,,,,,
14429,,31636,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CHLOROPSEIDAE,Chloropsis,jerdoni,"(Blyth, 1844)",,,,,,Jerdon's Leafbird,,,8,,,,,,,,
14430,,32280,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CHLOROPSEIDAE,Chloropsis,aurifrons,"(Temminck, 1829)",,,,,,Golden-fronted Leafbird,,,8,,,,,,,,
14431,,31638,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CHLOROPSEIDAE,Chloropsis,media,"(Bonaparte, 1850)",,,,,,Sumatran Leafbird,,,8,,,,,,,,
14432,,5515,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CHLOROPSEIDAE,Chloropsis,hardwickii,"Jardine & Selby, 1830",,,,,,Orange-bellied Leafbird,,,8,,,,,,,,
14433,,5516,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CHLOROPSEIDAE,Chloropsis,venusta,"(Bonaparte, 1850)",,,,,,Blue-masked Leafbird,,,9,,,,,,,,
14434,,8185,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Prionochilus,olivaceus,"Tweeddale, 1877",,,,,,Olive-backed Flowerpecker,,,8,,,,,,,,
14435,,8186,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Prionochilus,maculatus,"(Temminck & Laugier, 1836)",,,,,,Yellow-breasted Flowerpecker,,,8,,,,,,,,
14436,,8187,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Prionochilus,percussus,"(Temminck & Laugier, 1826)",,,,,,Crimson-breasted Flowerpecker,,,8,,,,,,,,
14437,,8188,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Prionochilus,plateni,"Blasius, 1888",,,,,,Palawan Flowerpecker,,,8,,,,,,,,
14438,,8189,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Prionochilus,xanthopygius,"Salvadori, 1868",,,,,,Yellow-rumped Flowerpecker,,,8,,,,,,,,
14439,,8190,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Prionochilus,thoracicus,"(Temminck & Laugier, 1836)",,,,,,Scarlet-breasted Flowerpecker,,,9,,,,,,,,
14440,,8191,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,annae,"(Büttikofer, 1894)",,,,,,Golden-rumped Flowerpecker,,,8,,,,,,,,
14441,,8192,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,agile,"(Tickell, 1833)",,,,,,Thick-billed Flowerpecker,,,8,,,,,,,,
14442,,8193,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,aeruginosum,"(Bourns & Worcester, 1894)",,,,,,Striped Flowerpecker,,,8,,,,,,,,
14443,,8194,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,everetti,"(Sharpe, 1877)",,,,,,Brown-backed Flowerpecker,,,9,,,,,,,,
14444,,8195,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,proprium,"Ripley & Rabor, 1966",,,,,,Whiskered Flowerpecker,,,9,,,,,,,,
14445,,8196,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,chrysorrheum,"Temminck & Laugier, 1829",,,,,,Yellow-vented Flowerpecker,,,8,,,,,,,,
14446,,8197,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,melanoxanthum,"(Blyth, 1843)",,,,,,Yellow-bellied Flowerpecker,,,8,,,,,,,,
14447,,8198,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,vincens,"(Sclater, 1872)",,,,,,White-throated Flowerpecker,,,9,,,,,,,,
14448,,8199,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,aureolimbatum,"(Wallace, 1865)",,,,,,Yellow-sided Flowerpecker,,,8,,,,,,,,
14449,,8200,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,nigrilore,"Hartert, 1904",,,,,,Olive-capped Flowerpecker,,,8,,,,,,,,
14450,,8201,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,anthonyi,"(McGregor, 1914)",,,,,,Flame-crowned Flowerpecker,,,9,,,,,,,,
14451,,8202,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,bicolor,"(Bourns & Worcester, 1894)",,,,,,Bicoloured Flowerpecker,,,8,,,,,,,,
14452,,8203,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,quadricolor,"(Tweeddale, 1877)",,,,,,Cebu Flowerpecker,,,3,,,,,,,,
14453,,31280,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,australe,"(Hermann, 1783)",,,,,,Red-striped Flowerpecker,,,8,,,,,,,,
14454,,8204,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,haematostictum,"Sharpe, 1876",,,,,,Visayan Flowerpecker,,,5,,,,,,,,
14455,,8205,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,retrocinctum,"Gould, 1872",,,,,,Scarlet-collared Flowerpecker,,,5,,,,,,,,
14456,,8206,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,trigonostigma,"(Scopoli, 1786)",,,,,,Orange-bellied Flowerpecker,,,8,,,,,,,,
14457,,8207,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,hypoleucum,"Sharpe, 1876",,,,,,Buzzing Flowerpecker,,,8,,,,,,,,
14458,,8208,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,erythrorhynchos,"(Latham, 1790)",,,,,,Pale-billed Flowerpecker,,,8,,,,,,,,
14459,,8209,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,concolor,"Jerdon, 1840",,,,,,Plain Flowerpecker,,,8,,,,,,,,
14460,,8210,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,pygmaeum,"(Kittlitz, 1833)",,,,,,Pygmy Flowerpecker,,,8,,,,,,,,
14461,,8211,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,nehrkorni,"Blasius, 1886",,,,,,Crimson-crowned Flowerpecker,,,8,,,,,,,,
14462,,8212,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,erythrothorax,"Lesson, 1828",,,,,,Flame-breasted Flowerpecker,,,8,,,,,,,,
14463,,8213,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,vulneratum,"Wallace, 1863",,,,,,Ashy Flowerpecker,,,8,,,,,,,,
14464,,8214,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,pectorale,"Müller, 1843",,,,,,Olive-crowned Flowerpecker,,,8,,,,,,,,
14465,,8215,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,geelvinkianum,"Meyer, 1874",,,,,,Red-capped Flowerpecker,,,8,,,,,,,,
14466,,8216,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,nitidum,"Tristram, 1889",,,,,,Louisiade Flowerpecker,,,8,,,,,,,,
14467,,8217,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,eximium,"Sclater, 1877",,,,,,Red-banded Flowerpecker,,,8,,,,,,,,
14468,,8218,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,aeneum,"Pucheran, 1853",,,,,,Midget Flowerpecker,,,8,,,,,,,,
14469,,8219,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,tristrami,"Sharpe, 1884",,,,,,Mottled Flowerpecker,,,8,,,,,,,,
14470,,8220,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,igniferum,"Wallace, 1863",,,,,,Black-fronted Flowerpecker,,,8,,,,,,,,
14471,,8221,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,maugei,"Lesson, 1830",,,,,,Red-chested Flowerpecker,,,8,,,,,,,,
14472,,8222,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,ignipectus,"(Blyth, 1843)",,,,,,Fire-breasted Flowerpecker,,,8,,,,,,,,
14473,,8223,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,monticolum,"Sharpe, 1887",,,,,,Black-sided Flowerpecker,,,8,,,,,,,,
14474,,8224,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,celebicum,"Müller, 1843",,,,,,Grey-sided Flowerpecker,,,8,,,,,,,,
14475,,8225,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,sanguinolentum,"Temminck & Laugier, 1829",,,,,,Blood-breasted Flowerpecker,,,8,,,,,,,,
14476,,8226,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,hirundinaceum,"(Shaw & Nodder, 1792)",,,,,,Mistletoebird,,,8,,,,,,,,
14477,,8227,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,cruentatum,"(Linnaeus, 1758)",,,,,,Scarlet-backed Flowerpecker,,,8,,,,,,,,
